CAMPUS_ID|NEIGHBORHOOD|RESIDENCE HALL
1924584|Few Quad|House GG
1937299|Edens Quad|House 1C
1954879|Edens Quad|House 3B
1884941|Edens Quad|House 1A
1881039|Few Quad|House GG
1891756|Central Campus|201 Alexander
1901217|Edens Quad|House 2A
1891437|Central Campus|1914 Lewis
1895423|Kilgo Quad|House O
1897581|Few Quad|House HH
1779292|Few Quad|House FF
1767400|Keohane Quad|House 4B
1872033|Kilgo Quad|House I
1892930|Edens Quad|House 1C
1881115|Wannamaker Quad|Wannamaker
1891492|Crowell Quad|House CC
1896592|Crowell Quad|House H
1878888|Few Quad|House GG
1867331|East Neighborhood 4|Bell Tower
1870793|Kilgo Quad|House N
1881392|Few Quad|House GG
1883404|Keohane Quad|House 4A
1891463|Wannamaker Quad|Wannamaker
1897507|Keohane Quad|House 4E
1887048|Central Campus|201 Alexander
1900117|Keohane Quad|House 4E
1246363|Craven Quad|House A
1900232|Craven Quad|House C
1884697|Few Quad|House FF
1887225|Edens Quad|House 2C
1891884|Craven Quad|House Z
1902485|Central Campus|215 Alexander
1883232|Few Quad|House GG
1900994|Edens Quad|House 2C
1879110|Craven Quad|House C
1875608|Crowell Quad|House BB
1780045|Kilgo Quad|House L
1876605|Craven Quad|House E
1892753|Crowell Quad|House CC
1884442|Keohane Quad|House 4E
1897645|Few Quad|House GG
1901358|Central Campus|314 Anderson
1899046|East Neighborhood 2|Aycock
1895808|Keohane Quad|House 4E
1922906|Central Campus|1708 Pace
1922915|Craven Quad|House AA
1926046|Central Campus|205 Oregon
1926428|Keohane Quad|House 4A
1929924|Wannamaker Quad|Wannamaker
1926044|Keohane Quad|House 4B
1926350|Craven Quad|House W
1898398|Edens Quad|House 1B
1922271|Few Quad|House FF
1923552|Keohane Quad|House 4A
1923539|Central Campus|201 Alexander
1927161|Keohane Quad|House 4B
1922686|Kilgo Quad|House N
1926592|Kilgo Quad|House K
1920889|Craven Quad|House A
1922550|Edens Quad|House 1C
1922035|Central Campus|314 Anderson
1922150|Few Quad|House HH
1923597|Keohane Quad|House 4B
1926285|Keohane Quad|House 4B
1925914|Few Quad|House GG
1953409|Crowell Quad|House H
1935893|East Neighborhood 2|Aycock
1946094|Wannamaker Quad|Wannamaker
1955308|Crowell Quad|House G
1922197|Kilgo Quad|House J
1942834|Edens Quad|House 1C
1946062|Keohane Quad|House 4A
1944015|Central Campus|312 Anderson
1954068|Few Quad|House GG
1935627|Kilgo Quad|House J
1954464|Crowell Quad|House G
1930095|Wannamaker Quad|Wannamaker
1940789|Kilgo Quad|House J
1922681|Wannamaker Quad|Wannamaker
1958141|Edens Quad|House 1A
1956289|Kilgo Quad|House O
1953416|Edens Quad|House 3B
1929284|Kilgo Quad|House J
1919311|Kilgo Quad|House P
1956829|Central Campus|1712 Pace
1957300|Central Campus|1700 Pace
1765252|Edens Quad|House 1C
1779189|Few Quad|House FF
1782425|Craven Quad|House E
1874895|East Neighborhood 1|Alspaugh
1878936|Crowell Quad|House BB
1879238|Keohane Quad|House 4B
1884481|Craven Quad|House E
1885679|Kilgo Quad|House P
1887992|Few Quad|House FF
1890956|Central Campus|1915 Yearby
1894248|Central Campus|304 Anderson
1894316|Keohane Quad|House 4B
1899606|Edens Quad|House 3B
1890958|Kilgo Quad|House P
1881151|Few Quad|House HH
1898102|Crowell Quad|House G
1882993|Keohane Quad|House 4A
1867476|Few Quad|House HH
1869952|Edens Quad|House 1A
1894999|Central Campus|1400 Faber
1518512|Central Campus|1708 Pace
1879046|Keohane Quad|House 4A
1883652|Central Campus|2015 Yearby
1843194|Craven Quad|House E
1901209|Few Quad|House GG
1891257|Edens Quad|House 2A
1887239|Kilgo Quad|House J
1886649|Kilgo Quad|House O
1925065|Central Campus|312 Anderson
1923477|Crowell Quad|House G
1920801|Central Campus|1708 Pace
1921835|Central Campus|204 Alexander
1924861|Wannamaker Quad|Wannamaker
1925363|Kilgo Quad|House P
1921648|Edens Quad|House 1B
1925064|Central Campus|312 Anderson
1925066|Wannamaker Quad|Wannamaker
1921240|Central Campus|314 Anderson
1920894|Edens Quad|House 2A
1920927|Craven Quad|House F
1925866|Central Campus|215 Anderson
1919175|Kilgo Quad|House I
1920848|Central Campus|206 Oregon
1922523|Few Quad|House GG
1923394|Craven Quad|House D
1923594|Kilgo Quad|House P
1924629|Wannamaker Quad|Wannamaker
1927056|Central Campus|221 Anderson
1923476|East Neighborhood 1|Brown
1925367|Crowell Quad|House EE
1924776|Central Campus|220 Alexander
1922381|Central Campus|1708 Pace
1922850|Keohane Quad|House 4B
1925996|Central Campus|2011 Yearby
1920556|Central Campus|1905 Erwin
1922650|Keohane Quad|House 4A
1923581|Craven Quad|House Y
1922515|Kilgo Quad|House N
1925795|Central Campus|209 Alexander
1925680|Edens Quad|House 1A
1922158|Keohane Quad|House 4D
1920022|Few Quad|House HH
1921844|Kilgo Quad|House P
1922325|Central Campus|1712 Pace
1940770|Keohane Quad|House 4B
1954595|Kilgo Quad|House P
1919143|Central Campus|1700 Pace
1930286|Keohane Quad|House 4D
1933334|Crowell Quad|House BB
1936946|Edens Quad|House 1A
1951982|Kilgo Quad|House N
1954313|Crowell Quad|House G
1934027|Central Campus|1901 Erwin
1933674|Craven Quad|House R
1933626|Edens Quad|House 2C
1955705|Keohane Quad|House 4E
1920029|Few Quad|House HH
1933156|Central Campus|1911 Erwin
1931191|Edens Quad|House 1B
1947408|Few Quad|House GG
1945292|Kilgo Quad|House J
1944443|Crowell Quad|House DD
1923542|Edens Quad|House 2C
1951518|Few Quad|House GG
1634608|Keohane Quad|House 4B
1865105|Keohane Quad|House 4E
1766806|Crowell Quad|House BB
1881169|Central Campus|1914 Lewis
1897662|Keohane Quad|House 4D
1883257|Kilgo Quad|House I
1892428|Few Quad|House FF
1873596|Edens Quad|House 1B
1886233|Kilgo Quad|House N
1900775|Keohane Quad|House 4B
1894121|Few Quad|House HH
1892434|Central Campus|312 Anderson
1894610|Few Quad|House HH
1900442|Kilgo Quad|House P
1881074|Edens Quad|House 1A
1891421|Keohane Quad|House 4E
1891997|Central Campus|2011 Yearby
1893736|Few Quad|House FF
1868580|Keohane Quad|House 4B
1883435|Craven Quad|House E
1884232|Wannamaker Quad|Wannamaker
1920975|Central Campus|2015 Yearby
1922301|Keohane Quad|House 4A
1922506|Edens Quad|House 3B
1925187|Edens Quad|House 2A
1925602|Craven Quad|House B
1925808|Central Campus|1915 Yearby
1921735|Central Campus|301 Oregon
1925873|Few Quad|House HH
1921587|Edens Quad|House 2C
1923929|Central Campus|215 Anderson
1920816|Central Campus|304 Anderson
1922509|Wannamaker Quad|Wannamaker
1920536|Edens Quad|House 1C
1922033|Central Campus|220 Alexander
1922774|Craven Quad|House E
1923523|Keohane Quad|House 4B
1925626|Craven Quad|House R
1922108|Central Campus|302 Oregon
1922982|Wannamaker Quad|Wannamaker
1925907|Crowell Quad|House BB
1919618|Central Campus|1708 Pace
1925621|Kilgo Quad|House P
1924648|Keohane Quad|House 4A
1922784|Edens Quad|House 1C
1923616|Central Campus|301 Oregon
1922824|Wannamaker Quad|Wannamaker
1923585|Central Campus|1915 Yearby
1922709|Few Quad|House HH
1922983|Wannamaker Quad|Wannamaker
1923229|Central Campus|221 Anderson
1924255|Crowell Quad|House H
1693908|Keohane Quad|House 4E
1922635|Kilgo Quad|House M
1923399|Edens Quad|House 2C
1925738|Kilgo Quad|House N
1926562|Craven Quad|House W
1921708|Central Campus|314 Anderson
1922633|Crowell Quad|House G
1923119|Crowell Quad|House BB
1926049|Kilgo Quad|House O
1922579|Craven Quad|House F
1938429|Kilgo Quad|House M
1937615|Wannamaker Quad|Wannamaker
1935412|Central Campus|220 Alexander
1956361|Wannamaker Quad|Wannamaker
1933950|Keohane Quad|House 4A
1921923|Craven Quad|House C
1937603|Keohane Quad|House 4B
1918982|Central Campus|1907 Erwin
1918992|Keohane Quad|House 4E
1928384|Edens Quad|House 3A
1933173|Central Campus|302 Oregon
1933421|Edens Quad|House 2C
1937789|Crowell Quad|House EE
1938326|Crowell Quad|House G
1938378|Kilgo Quad|House L
1940654|Central Campus|215 Anderson
1945452|Crowell Quad|House EE
1945495|Wannamaker Quad|Wannamaker
1945610|Central Campus|314 Anderson
1946327|Keohane Quad|House 4E
1946690|Crowell Quad|House BB
1884240|Wannamaker Quad|Wannamaker
1887778|Edens Quad|House 1C
1891368|Edens Quad|House 3B
1894620|Craven Quad|House E
1883252|Kilgo Quad|House O
1895000|East Neighborhood 1|Pegram
1884918|Central Campus|205 Alexander
1882918|Crowell Quad|House CC
1887657|Few Quad|House HH
1899153|Keohane Quad|House 4D
1894503|Edens Quad|House 1A
1892212|Kilgo Quad|House K
1887080|Central Campus|1914 Lewis
1871648|Central Campus|1914 Lewis
1772287|Few Quad|House HH
1881233|Keohane Quad|House 4A
1867411|Central Campus|302 Anderson
1891195|Few Quad|House GG
1897210|Few Quad|House FF
1772227|Craven Quad|House D
1881722|Few Quad|House GG
1922776|Few Quad|House HH
1923350|Craven Quad|House D
1924699|Crowell Quad|House G
1925855|Craven Quad|House F
1922088|Central Campus|1905 Erwin
1922764|Edens Quad|House 2A
1924998|Kilgo Quad|House K
1924763|Craven Quad|House F
1925208|Edens Quad|House 3A
1921889|Edens Quad|House 1C
1925896|Central Campus|301 Oregon
1928921|Kilgo Quad|House P
1922934|Central Campus|1915 Yearby
1923320|Central Campus|205 Oregon
1921759|Keohane Quad|House 4B
1921422|Edens Quad|House 3A
1922939|Craven Quad|House Z
1923239|Craven Quad|House F
1919005|Crowell Quad|House G
1455304|Keohane Quad|House 4B
1920231|Few Quad|House GG
1923457|Central Campus|2015 Yearby
1925379|Central Campus|215 Anderson
1925891|Central Campus|2011 Yearby
1922829|Keohane Quad|House 4B
1923546|Craven Quad|House D
1921356|Central Campus|1712 Pace
1923417|Keohane Quad|House 4A
1925595|Craven Quad|House D
1927270|Few Quad|House HH
1926338|Central Campus|205 Alexander
1923501|Central Campus|1700 Pace
1760614|Central Campus|314 Anderson
1940964|Wannamaker Quad|Wannamaker
1943405|Central Campus|312 Anderson
1921398|Central Campus|210 Alexander
1414962|Wannamaker Quad|Wannamaker
1943899|Kilgo Quad|House P
1940906|Crowell Quad|House EE
1925712|Wannamaker Quad|Wannamaker
1952587|Central Campus|1911 Erwin
1922930|Keohane Quad|House 4A
1269722|East Neighborhood 2|Jarvis
1593714|Few Quad|House HH
1454696|Keohane Quad|House 4A
0865336|Kilgo Quad|House L
1619174|East Neighborhood 3|Gilbert-Addoms
1696700|Craven Quad|House D
1475558|Kilgo Quad|House N
1429889|Few Quad|House GG
1490430|Crowell Quad|House BB
1723612|East Neighborhood 1|Pegram
1698433|Keohane Quad|House 4E
1733286|Wannamaker Quad|Wannamaker
1491561|East Neighborhood 3|Gilbert-Addoms
1612692|Edens Quad|House 3B
1736158|Keohane Quad|House 4B
1734816|Edens Quad|House 3B
1652729|Crowell Quad|House H
1760991|Crowell Quad|House BB
1821971|Few Quad|House FF
1822634|Few Quad|House GG
1885229|Central Campus|1712 Pace
1764779|Kilgo Quad|House J
1879127|Kilgo Quad|House P
1880340|Edens Quad|House 3B
1882392|Craven Quad|House E
1887324|Few Quad|House FF
1895655|Edens Quad|House 2C
1871935|Edens Quad|House 3B
1874881|Few Quad|House FF
1901394|Craven Quad|House D
1883580|Edens Quad|House 3B
1886708|Keohane Quad|House 4E
1882802|Keohane Quad|House 4E
1871681|Central Campus|2011 Yearby
1873488|Few Quad|House FF
1900949|Few Quad|House GG
1873801|Few Quad|House GG
1873848|Few Quad|House GG
1884648|Few Quad|House GG
1895838|Edens Quad|House 2C
1886774|Keohane Quad|House 4D
1925425|Keohane Quad|House 4E
1779595|Kilgo Quad|House P
1922720|Crowell Quad|House H
1919628|Edens Quad|House 1B
1922077|Edens Quad|House 1B
1922297|Few Quad|House HH
1925371|Keohane Quad|House 4E
1924405|Keohane Quad|House 4E
1926039|Central Campus|314 Anderson
1922300|Central Campus|1911 Yearby
1922481|Central Campus|1901 Erwin
1922647|Central Campus|1913 Erwin
1923448|Crowell Quad|House G
1926083|Central Campus|201 Alexander
1920016|Central Campus|215 Anderson
1920202|Wannamaker Quad|Wannamaker
1922224|Edens Quad|House 3A
1922261|Crowell Quad|House H
1923486|Few Quad|House GG
1924837|Crowell Quad|House CC
1925638|Edens Quad|House 1C
1933344|Kilgo Quad|House M
1940351|Central Campus|201 Alexander
1932694|Edens Quad|House 1B
1943444|Craven Quad|House F
1943232|Edens Quad|House 1A
1921364|Kilgo Quad|House I
1937864|Keohane Quad|House 4E
1926286|Edens Quad|House 3A
1919530|Keohane Quad|House 4B
1945316|Keohane Quad|House 4D
1950586|Crowell Quad|House BB
1937939|Keohane Quad|House 4B
1920865|Crowell Quad|House G
1943197|Edens Quad|House 1B
1920534|Craven Quad|House D
1945822|Crowell Quad|House CC
1932651|Keohane Quad|House 4B
1935680|Edens Quad|House 1B
1920577|Keohane Quad|House 4A
1929958|Central Campus|304 Anderson
1933158|Crowell Quad|House EE
1822913|Central Campus|215 Anderson
1821046|Keohane Quad|House 4B
1823669|East Neighborhood 4|Randolph
1824358|Craven Quad|House AA
1837127|Keohane Quad|House 4B
1669553|Few Quad|House GG
1778998|Few Quad|House GG
1834322|Central Campus|215 Alexander
1626805|Craven Quad|House X
1843159|Central Campus|312 Anderson
1840802|Keohane Quad|House 4E
1832785|Edens Quad|House 2A
1782666|Few Quad|House FF
1839905|Edens Quad|House 2A
1843775|Kilgo Quad|House J
1754623|Wannamaker Quad|Wannamaker
1843123|East Neighborhood 4|Randolph
1843413|Edens Quad|House 1B
1843662|Few Quad|House GG
1844476|Few Quad|House HH
2005460|Central Campus|1905 Erwin
1996534|Crowell Quad|House DD
2021810|Central Campus|302 Anderson
2021355|Central Campus|1712 Pace
2000364|Edens Quad|House 1C
2027884|Central Campus|1911 Erwin
2011671|Edens Quad|House 1A
2021035|Kilgo Quad|House J
1977107|Wannamaker Quad|Wannamaker
1994947|Edens Quad|House 2A
2016932|Craven Quad|House F
2001159|Central Campus|312 Anderson
2011631|Kilgo Quad|House K
2013707|Central Campus|204 Alexander
2019589|Keohane Quad|House 4E
2029180|Wannamaker Quad|Wannamaker
2013222|Edens Quad|House 1C
2016862|Few Quad|House GG
2000917|Wannamaker Quad|Wannamaker
2015353|Few Quad|House HH
2020552|Wannamaker Quad|Wannamaker
1942599|Edens Quad|House 1B
1955759|Craven Quad|House D
1956103|Edens Quad|House 2C
1944709|Central Campus|1901 Erwin
1962920|Few Quad|House HH
1919148|Central Campus|206 Oregon
1955451|Crowell Quad|House EE
1932666|Central Campus|312 Anderson
1605690|Craven Quad|House S
1951001|Kilgo Quad|House N
1933962|Keohane Quad|House 4E
1945531|Central Campus|221 Anderson
1955822|Edens Quad|House 3A
1933709|Few Quad|House GG
1940904|Wannamaker Quad|Wannamaker
1945203|Central Campus|205 Alexander
1937247|Central Campus|304 Anderson
1933738|Edens Quad|House 1C
1932017|Few Quad|House GG
1953563|Edens Quad|House 2A
1940384|Central Campus|304 Anderson
1942781|Central Campus|1913 Erwin
1930777|Kilgo Quad|House O
1946635|Few Quad|House HH
1944437|Craven Quad|House E
1948231|Crowell Quad|House CC
1946412|Crowell Quad|House H
1953421|Central Campus|1911 Erwin
1933196|Crowell Quad|House G
1945147|Central Campus|312 Anderson
1959048|Few Quad|House HH
1942749|Crowell Quad|House H
1925634|Central Campus|220 Alexander
1950274|Few Quad|House HH
1922182|Edens Quad|House 3A
1937131|Central Campus|206 Oregon
1938088|Central Campus|1911 Erwin
1953850|Edens Quad|House 3B
1928748|Craven Quad|House T
1922618|Central Campus|314 Anderson
1930972|Few Quad|House HH
1971070|Keohane Quad|House 4B
1978953|Edens Quad|House 2A
1978971|Crowell Quad|House DD
1979835|Few Quad|House HH
1979846|Central Campus|206 Oregon
1978764|East Neighborhood 1|Brown
1981726|Crowell Quad|House BB
1978886|Central Campus|1913 Erwin
1978895|Central Campus|2015 Yearby
1979073|Few Quad|House HH
1979425|Central Campus|1914 Lewis
1979749|Crowell Quad|House CC
1979917|Craven Quad|House T
1982202|Craven Quad|House A
1982391|Crowell Quad|House CC
1983291|Wannamaker Quad|Wannamaker
1976409|Craven Quad|House E
1977615|Edens Quad|House 3A
1978633|Wannamaker Quad|Wannamaker
1980497|Edens Quad|House 1C
1977755|Crowell Quad|House DD
1977851|Central Campus|1700 Pace
2016904|Central Campus|1911 Erwin
2025177|Wannamaker Quad|Wannamaker
1980585|Few Quad|House HH
2026181|Wannamaker Quad|Wannamaker
1991603|Kilgo Quad|House P
1982473|Central Campus|220 Alexander
2028014|Wannamaker Quad|Wannamaker
2001149|Central Campus|1911 Yearby
2015722|Wannamaker Quad|Wannamaker
2001022|Keohane Quad|House 4D
2011659|Crowell Quad|House H
2005020|Few Quad|House HH
1987859|Kilgo Quad|House M
1982387|Wannamaker Quad|Wannamaker
2010951|Few Quad|House HH
2005290|Few Quad|House HH
2005119|Kilgo Quad|House J
2021797|Edens Quad|House 2A
2036544|Edens Quad|House 1C
2006777|Edens Quad|House 2C
2005620|Few Quad|House FF
1942472|Crowell Quad|House DD
1947097|Craven Quad|House C
1954826|Craven Quad|House D
1933552|Central Campus|314 Anderson
1944448|Crowell Quad|House EE
1953221|Central Campus|1700 Pace
1931959|Central Campus|1400 Faber
1936730|Central Campus|1911 Erwin
1937860|Edens Quad|House 2C
1942730|Edens Quad|House 1B
1946215|Craven Quad|House A
1947832|Edens Quad|House 3A
1953811|Central Campus|1708 Pace
1955457|Craven Quad|House A
1922186|Craven Quad|House E
1951923|Keohane Quad|House 4E
1932775|Central Campus|1909 Yearby
1938059|Kilgo Quad|House M
1940479|Craven Quad|House D
1948568|Kilgo Quad|House N
1957149|Edens Quad|House 2C
1944949|Wannamaker Quad|Wannamaker
1955296|Edens Quad|House 1A
1942909|Kilgo Quad|House J
1946285|Edens Quad|House 2C
1932327|Central Campus|205 Oregon
1946525|Central Campus|2015 Yearby
1931848|Crowell Quad|House DD
1938355|Craven Quad|House C
1946780|Craven Quad|House X
1929869|Craven Quad|House U
1941098|Central Campus|301 Oregon
1951961|Central Campus|2015 Yearby
1524891|Central Campus|220 Alexander
1767194|Central Campus|314 Anderson
1941192|Kilgo Quad|House O
1944693|Edens Quad|House 1A
1944228|Central Campus|302 Oregon
1902018|Wannamaker Quad|Wannamaker
1971032|Central Campus|1915 Yearby
1868776|Kilgo Quad|House L
1946834|Craven Quad|House Y
1979384|Central Campus|209 Anderson
1979854|Craven Quad|House F
1981541|Craven Quad|House X
1978859|Keohane Quad|House 4A
1979922|Edens Quad|House 1C
1975384|Edens Quad|House 1A
1975546|Craven Quad|House C
1977149|Central Campus|2015 Yearby
1978883|Central Campus|1913 Erwin
1978907|Craven Quad|House F
1979079|Edens Quad|House 1C
1979277|Keohane Quad|House 4B
1979492|Wannamaker Quad|Wannamaker
1979923|Central Campus|209 Anderson
1980294|Central Campus|1913 Erwin
1442687|Keohane Quad|House 4B
1976390|Craven Quad|House AA
1978606|Few Quad|House HH
1979474|Central Campus|1700 Pace
1980970|Kilgo Quad|House N
1979413|Craven Quad|House X
1977155|Crowell Quad|House H
2017893|Few Quad|House GG
2000902|Central Campus|2015 Yearby
2005535|Few Quad|House FF
1980512|Central Campus|2011 Yearby
2004536|Craven Quad|House Z
2023721|Crowell Quad|House CC
2021868|Edens Quad|House 2A
1988560|Few Quad|House HH
2025565|Few Quad|House FF
2028781|Edens Quad|House 1C
1987733|Kilgo Quad|House I
1998851|Wannamaker Quad|Wannamaker
2000676|Keohane Quad|House 4A
2013502|Edens Quad|House 2A
2020812|Central Campus|312 Anderson
2022939|Edens Quad|House 2A
2014971|Edens Quad|House 2A
2017306|Crowell Quad|House DD
2000624|Craven Quad|House X
2010615|Wannamaker Quad|Wannamaker
1998852|Wannamaker Quad|Wannamaker
1924810|Few Quad|House GG
1944469|Craven Quad|House A
1944670|Craven Quad|House A
1937651|Craven Quad|House E
1755062|Central Campus|206 Oregon
1953123|Keohane Quad|House 4B
1921707|Crowell Quad|House G
1924788|Central Campus|1712 Pace
1933586|Wannamaker Quad|Wannamaker
1952409|Edens Quad|House 2C
1944133|Central Campus|1905 Erwin
1954556|Keohane Quad|House 4E
1952156|Edens Quad|House 1A
1940754|Craven Quad|House AA
1952764|Central Campus|301 Oregon
1926172|Edens Quad|House 2A
1933825|Edens Quad|House 1B
1936708|Edens Quad|House 2C
1929948|Crowell Quad|House EE
1918986|Wannamaker Quad|Wannamaker
1943474|Kilgo Quad|House J
